"종목코드","종목명","시장구분","종가","시가총액","기준일","EPS","선행EPS","BPS","주당배당금","종목구분"
"0004Y0","디비금융제14호스팩","KOSDAQ","1991","10582165000","20250728","","","","0.0","스팩"
"000500","가온전선","KOSPI","64600","1068685229000","20250728","3270.0","3988.0","46022.0","0.0","보통주"
"000520","삼일제약","KOSPI","10290","223208735190","20250728","","154.0","8296.0","0.0","보통주"
"000540","흥국화재","KOSPI","4700","301940431500","20250728","1459.0","","11857.0","0.0","보통주"
"000545","흥국화재우","KOSPI","8450","6489600000","20250728","","","","0.0","우선주"
"000590","CS홀딩스","KOSPI","86300","99631796600","20250728","29452.0","","305543.0","500.0","보통주"
"000640","동아쏘시오홀딩스","KOSPI","114000","745153476000","20250728","9017.0","14938.0","163120.0","1700.0","보통주"
"000650","천일고속","KOSPI","42850","61242077000","20250728","","","9871.0","0.0","보통주"
"000660","SK하이닉스","KOSPI","262000","190736619630000","20250728","28732.0","44399.0","107256.0","2204.0","보통주"
"000670","영풍","KOSPI","43250","826440462500","20250728","","","202088.0","5.0","보통주"
"000680","LS네트웍스","KOSPI","3895","306937747320","20250728","","","6927.0","0.0","보통주"
"000700","유수홀딩스","KOSPI","5910","153907108920","20250728","1288.0","","13098.0","350.0","보통주"
"000720","현대건설","KOSPI","65600","7304938184000","20250728","","5852.0","71394.0","600.0","보통주"
"000725","현대건설우","KOSPI","55600","58640930800","20250728","","","","650.0","우선주"
"000760","이화산업","KOSPI","12740","35672000000","20250728","","","48504.0","0.0","보통주"
"000810","삼성화재","KOSPI","435500","20037858002500","20250728","48779.0","43466.0","366202.0","19000.0","보통주"
"000815","삼성화재우","KOSPI","332000","1029037320000","20250728","","","","19005.0","우선주"
"000850","화천기공","KOSPI","32150","70730000000","20250728","3934.0","","153304.0","1050.0","보통주"
"000860","강남제비스코","KOSPI","12550","163150000000","20250728","1020.0","","47643.0","250.0","보통주"
"000880","한화","KOSPI","93400","7001145849000","20250728","8339.0","10887.0","120412.0","800.0","보통주"
"00088K","한화3우B","KOSPI","39800","772296751800","20250728","","","","850.0","우선주"
"000890","보해양조","KOSPI","461","64134379469","20250728","49.0","","626.0","0.0","보통주"
"000910","유니온","KOSPI","4855","75794410245","20250728","","","5326.0","125.0","보통주"
"000950","전방","KOSPI","34000","57120000000","20250728","7822.0","","174360.0","1000.0","보통주"
"000970","한국주철관","KOSPI","7230","164847615000","20250728","634.0","","16394.0","400.0","보통주"
"000990","DB하이텍","KOSPI","46150","2048994836200","20250728","5520.0","6172.0","47181.0","1230.0","보통주"
"001000","신라섬유","KOSDAQ","1835","44549285900","20250728","","","593.0","0.0","보통주"
"001020","페이퍼코리아","KOSPI","719","127970002047","20250728","","","1595.0","0.0","보통주"
"001040","CJ","KOSPI","149500","4361961201000","20250728","2993.0","9786.0","162804.0","3000.0","보통주"
"001045","CJ우","KOSPI","84100","190084754300","20250728","","","","3050.0","우선주"
"00104K","CJ4우(전환)","KOSPI","123400","521551580800","20250728","","","","3050.0","우선주"
"001060","JW중외제약","KOSPI","22400","521604832000","20250728","2644.0","2865.0","13406.0","450.0","보통주"
"001065","JW중외제약우","KOSPI","29300","10019164300","20250728","","","","475.0","우선주"
"001067","JW중외제약2우B","KOSPI","63400","13312288200","20250728","","","","450.0","우선주"
"001070","대한방직","KOSPI","6560","34768000000","20250728","309.0","","36634.0","0.0","보통주"
"001080","만호제강","KOSPI","24250","100637500000","20250728","","","60830.0","0.0","보통주"
"001120","LX인터내셔널","KOSPI","31950","1238382000000","20250728","4885.0","6563.0","73962.0","2000.0","보통주"
"001130","대한제분","KOSPI","151100","255359000000","20250728","29257.0","","628059.0","3500.0","보통주"
"001140","국보","KOSPI","2110","33456978680","20250728","","","619.0","0.0","보통주"
"001200","유진투자증권","KOSPI","3460","335157806280","20250728","540.0","","11448.0","100.0","보통주"
"001210","금호전기","KOSPI","1095","67401626715","20250728","","","405.0","0.0","보통주"
"001230","동국홀딩스","KOSPI","8440","268396076520","20250728","378.0","","52411.0","500.0","보통주"
"001250","GS글로벌","KOSPI","2710","223666500440","20250728","657.0","448.0","6449.0","25.0","보통주"
"001260","남광토건","KOSPI","8580","84363467760","20250728","631.0","","12183.0","0.0","보통주"
"001270","부국증권","KOSPI","53300","552714923800","20250728","3459.0","","86512.0","1500.0","보통주"
"001275","부국증권우","KOSPI","25500","76500000000","20250728","","","","1550.0","우선주"
"001290","상상인증권","KOSPI","687","74427601440","20250728","","","1704.0","0.0","보통주"
"001340","PKC","KOSPI","5940","266815337580","20250728","82.0","","4834.0","0.0","보통주"
"001360","삼성제약","KOSPI","1605","151130136795","20250728","","","1125.0","0.0","보통주"
"001380","SG글로벌","KOSPI","1675","75314939525","20250728","140.0","","3329.0","0.0","보통주"
"001390","KG케미칼","KOSPI","4620","316326964800","20250728","919.0","","13897.0","130.0","보통주"
"001420","태원물산","KOSPI","3750","28500000000","20250728","2382.0","","6174.0","200.0","보통주"
"001430","세아베스틸지주","KOSPI","32700","1172691291300","20250728","564.0","2365.0","54089.0","1200.0","보통주"
"001440","대한전선","KOSPI","15880","2960783124000","20250728","409.0","621.0","7931.0","0.0","보통주"
"001450","현대해상","KOSPI","25900","2315460000000","20250728","10847.0","10261.0","60491.0","0.0","보통주"
"001460","BYC","KOSPI","39900","249221385000","20250728","2205.0","","66074.0","350.0","보통주"
"001465","BYC우","KOSPI","25050","53953942500","20250728","","","","355.0","우선주"
"001470","삼부토건","KOSPI","347","79699592928","20250728","","","49.0","0.0","보통주"
"001500","현대차증권","KOSPI","8610","532382508840","20250728","936.0","","30047.0","180.0","보통주"
"001510","SK증권","KOSPI","670","316635414570","20250728","","","1319.0","1.0","보통주"
"001515","SK증권우","KOSPI","2185","8548843090","20250728","","","","6.0","우선주"
"001520","동양","KOSPI","624","148938855312","20250728","","","3699.0","0.0","보통주"
"001525","동양우","KOSPI","4535","2801410085","20250728","","","","0.0","우선주"
"001527","동양2우B","KOSPI","8760","2703064440","20250728","","","","0.0","우선주"
"001530","DI동일","KOSPI","42400","835940040800","20250728","78.0","822.0","27850.0","250.0","보통주"
"001540","안국약품","KOSDAQ","7740","100948330800","20250728","1482.0","","14577.0","440.0","보통주"
"001550","조비","KOSPI","12840","66668348760","20250728","123.0","","10146.0","0.0","보통주"
"001560","제일연마","KOSPI","9810","96138000000","20250728","881.0","","14772.0","320.0","보통주"
"001570","금양","KOSPI","9900","633275240400","20250728","","","7941.0","0.0","보통주"
"001620","케이비아이동국실업","KOSPI","488","54310999128","20250728","229.0","","1991.0","0.0","보통주"
"001630","종근당홀딩스","KOSPI","51100","256003897100","20250728","7057.0","","123410.0","1400.0","보통주"
"001680","대상","KOSPI","22950","795172173750","20250728","2642.0","3373.0","39464.0","850.0","보통주"
"001685","대상우","KOSPI","17480","23951498040","20250728","","","","860.0","우선주"
"001720","신영증권","KOSPI","128300","2109252000000","20250728","17818.0","","207062.0","4500.0","보통주"
"001740","SK네트웍스","KOSPI","4485","992431390470","20250728","239.0","200.0","10588.0","300.0","보통주"
"001750","한양증권","KOSPI","17340","220712779560","20250728","3011.0","","38947.0","950.0","보통주"
"001755","한양증권우","KOSPI","16710","8772750000","20250728","","","","1000.0","우선주"
"001770","SHD","KOSPI","19000","23082682000","20250728","2410.0","","44133.0","100.0","보통주"
"001780","알루코","KOSPI","2410","233360618120","20250728","188.0","278.0","3219.0","0.0","보통주"
"001790","대한제당","KOSPI","3005","269538222900","20250728","221.0","","5928.0","120.0","보통주"
"001795","대한제당우","KOSPI","2480","16077244800","20250728","","","","125.0","우선주"
"001800","오리온홀딩스","KOSPI","22000","1378199284000","20250728","2670.0","","39410.0","800.0","보통주"
"001810","무림SP","KOSDAQ","1568","34711600000","20250728","149.0","","9075.0","10.0","보통주"
"001820","삼화콘덴서","KOSPI","26250","272868750000","20250728","2127.0","2516.0","25847.0","500.0","보통주"
"001840","이화공영","KOSDAQ","1616","36010355776","20250728","","","756.0","0.0","보통주"
"001940","KISCO홀딩스","KOSPI","25350","359371233000","20250728","2548.0","","93328.0","1800.0","보통주"
"002020","코오롱","KOSPI","49400","623745444400","20250728","12424.0","","120681.0","550.0","보통주"
"002025","코오롱우","KOSPI","23250","25026067500","20250728","","","","600.0","우선주"
"002030","아세아","KOSPI","327000","681513780000","20250728","37523.0","","689472.0","5330.0","보통주"
"002070","비비안","KOSPI","755","34123038135","20250728","","","2922.0","0.0","보통주"
"002100","경농","KOSPI","9720","189759429000","20250728","963.0","","14088.0","450.0","보통주"
"002140","고려산업","KOSPI","2855","71202058375","20250728","163.0","","4414.0","30.0","보통주"
"002150","도화엔지니어링","KOSPI","6590","222214800000","20250728","","","7679.0","280.0","보통주"
"002170","삼양통상","KOSPI","54600","163800000000","20250728","4036.0","","163107.0","1500.0","보통주"
"002200","한국수출포장","KOSPI","2930","117200000000","20250728","91.0","","7966.0","80.0","보통주"
"002210","동성제약","KOSPI","973","25900780311","20250728","","","2413.0","0.0","보통주"
"002220","한일철강","KOSPI","2765","73818476900","20250728","","","6761.0","10.0","보통주"
"002230","피에스텍","KOSDAQ","4605","88755941100","20250728","341.0","","7885.0","250.0","보통주"
"002240","고려제강","KOSPI","18390","496530000000","20250728","1248.0","","66041.0","350.0","보통주"
"002290","삼일기업공사","KOSDAQ","3635","45074000000","20250728","471.0","","5558.0","200.0","보통주"
"002310","아세아제지","KOSPI","7960","331394779600","20250728","587.0","","21027.0","220.0","보통주"
"002320","한진","KOSPI","20450","305758563550","20250728","","2335.0","96238.0","600.0","보통주"
"002350","넥센타이어","KOSPI","6160","601634122320","20250728","1231.0","1253.0","18139.0","130.0","보통주"
"002355","넥센타이어1우B","KOSPI","3350","21775000000","20250728","","","","135.0","우선주"
"002360","SH에너지화학","KOSPI","460","51121515800","20250728","","","733.0","0.0","보통주"
"002380","KCC","KOSPI","370000","3287994270000","20250728","42230.0","53278.0","685232.0","10000.0","보통주"
"002390","한독","KOSPI","11770","161996783410","20250728","","","20871.0","200.0","보통주"
"002410","범양건영","KOSPI","1935","53173451700","20250728","","","682.0","0.0","보통주"
"002420","세기상사","KOSPI","5590","33372009320","20250728","","","4375.0","0.0","보통주"
"002450","삼익악기","KOSPI","1260","114068952900","20250728","41.0","","3592.0","50.0","보통주"
"002460","HS화성","KOSPI","10690","108503500000","20250728","1293.0","2375.0","40576.0","500.0","보통주"
"002600","조흥","KOSPI","153100","91860000000","20250728","4191.0","","245918.0","6000.0","보통주"
"002620","제일파마홀딩스","KOSPI","8600","137370853000","20250728","","","19995.0","50.0","보통주"
"002630","오리엔트바이오","KOSPI","683","80992192415","20250728","109.0","","718.0","0.0","보통주"
"002680","한탑","KOSDAQ","791","25562588009","20250728","","","1485.0","0.0","보통주"
"002690","동일제강","KOSPI","1596","32399374560","20250728","","","8099.0","0.0","보통주"
"002700","신일전자","KOSPI","1442","102450525282","20250728","20.0","","1170.0","10.0","보통주"
"002710","TCC스틸","KOSPI","19680","515885556960","20250728","769.0","1173.0","9726.0","100.0","보통주"
"002720","국제약품","KOSPI","4720","99874407040","20250728","256.0","","4397.0","30.0","보통주"
"002760","보락","KOSPI","1008","60379200000","20250728","","","779.0","5.0","보통주"
"002780","진흥기업","KOSPI","754","109685695730","20250728","15.0","","1830.0","0.0","보통주"
"002785","진흥기업우B","KOSPI","3540","3034551720","20250728","","","","0.0","우선주"
"002787","진흥기업2우B","KOSPI","8020","2364360160","20250728","","","","0.0","우선주"
"002790","아모레퍼시픽홀딩스","KOSPI","30300","2407582854000","20250728","2782.0","1873.0","37167.0","330.0","보통주"
"002795","아모레퍼시픽홀딩스우","KOSPI","11900","76680863000","20250728","","","","335.0","우선주"
"00279K","아모레퍼시픽홀딩스3우C","KOSPI","22450","159219890000","20250728","","","","667.0","우선주"
"002800","신신제약","KOSDAQ","5690","86320145000","20250728","322.0","","4342.0","60.0","보통주"
"002810","삼영무역","KOSPI","16470","304150633560","20250728","3219.0","","31691.0","700.0","보통주"
"002820","SUN&L","KOSPI","2960","37319647440","20250728","","","18466.0","0.0","보통주"
"002840","미원상사","KOSPI","161100","765225000000","20250728","10790.0","","86039.0","2000.0","보통주"
"002870","신풍","KOSPI","1141","39887876700","20250728","11.0","","2588.0","0.0","보통주"
"002880","대유에이텍","KOSPI","1200","56092824000","20250728","111.0","","946.0","0.0","보통주"
"002900","TYM","KOSPI","4990","224804270440","20250728","424.0","","9504.0","110.0","보통주"
"002920","유성기업","KOSPI","2345","60846887500","20250728","","","11235.0","40.0","보통주"
"002960","한국쉘석유","KOSPI","439000","570700000000","20250728","28196.0","","97904.0","27000.0","보통주"
"002990","금호건설","KOSPI","3390","125419016400","20250728","","363.0","6340.0","0.0","보통주"
"002995","금호건설우","KOSPI","11900","3477965400","20250728","","","","0.0","우선주"
"003000","부광약품","KOSPI","3380","333486587980","20250728","","","3254.0","0.0","보통주"
"003010","혜인","KOSPI","5230","66487666810","20250728","677.0","","11189.0","180.0","보통주"
"003030","세아제강지주","KOSPI","216500","896668740500","20250728","10599.0","","495174.0","1800.0","보통주"
"003060","에이프로젠바이오로직스","KOSPI","627","124401718815","20250728","","","1916.0","0.0","보통주"
"003070","코오롱글로벌","KOSPI","9540","180618082020","20250728","1228.0","679.0","30776.0","400.0","보통주"
"003075","코오롱글로벌우","KOSPI","14890","11029573930","20250728","","","","450.0","우선주"
"003080","SB성보","KOSPI","2845","56956900000","20250728","","","6421.0","135.0","보통주"
"003090","대웅","KOSPI","23700","1377964926000","20250728","1416.0","3718.0","24370.0","200.0","보통주"
"0030R0","대신밸류리츠","KOSPI","4450","266021000000","20250728","","","","","리츠"
"003100","선광","KOSDAQ","19250","127050000000","20250728","4799.0","","62885.0","450.0","보통주"
"003120","일성아이에스","KOSPI","25250","335825000000","20250728","1921.0","","56507.0","1000.0","보통주"
"003160","디아이","KOSPI","14020","396766000000","20250728","42.0","1668.0","5902.0","100.0","보통주"
"003200","일신방직","KOSPI","10340","237406400000","20250728","1319.0","","40881.0","200.0","보통주"
"003220","대원제약","KOSPI","13150","294922716450","20250728","668.0","1010.0","12844.0","300.0","보통주"
"003230","삼양식품","KOSPI","1340000","10094240100000","20250728","36468.0","66033.0","109524.0","3300.0","보통주"
"003240","태광산업","KOSPI","1016000","1131214400000","20250728","254899.0","","4668610.0","1750.0","보통주"
"003280","흥아해운","KOSPI","1753","421464847947","20250728","165.0","","950.0","0.0","보통주"
"003300","한일홀딩스","KOSPI","17400","536492181600","20250728","3852.0","","52885.0","930.0","보통주"
"003310","대주산업","KOSDAQ","1742","61653473700","20250728","235.0","","2360.0","40.0","보통주"
"003350","한국화장품제조","KOSPI","61100","276905200000","20250728","6382.0","","20473.0","200.0","보통주"
"003380","하림지주","KOSDAQ","9500","1064053399500","20250728","271.0","2003.0","31545.0","120.0","보통주"
"003460","유화증권","KOSPI","2800","158766762000","20250728","291.0","","8432.0","160.0","보통주"
"003465","유화증권우","KOSPI","2730","47710640250","20250728","","","","170.0","우선주"
"003470","유안타증권","KOSPI","3655","729525485280","20250728","340.0","","7953.0","200.0","보통주"
"003475","유안타증권우","KOSPI","3595","46419402140","20250728","","","","250.0","우선주"
"003480","한진중공업홀딩스","KOSPI","5170","152669128040","20250728","2167.0","","14905.0","120.0","보통주"
"003490","대한항공","KOSPI","24050","8855706897050","20250728","3566.0","3730.0","28356.0","750.0","보통주"
"003495","대한항공우","KOSPI","24250","26936754500","20250728","","","","800.0","우선주"
"003520","영진약품","KOSPI","2145","392304907995","20250728","7.0","","491.0","0.0","보통주"
"003530","한화투자증권","KOSPI","6020","1291577605500","20250728","177.0","","7824.0","0.0","보통주"
"003535","한화투자증권우","KOSPI","7860","37728000000","20250728","","","","0.0","우선주"
"003540","대신증권","KOSPI","25550","1297260370000","20250728","1962.0","2360.0","45901.0","1200.0","보통주"
"003545","대신증권우","KOSPI","19280","501280000000","20250728","","","","1250.0","우선주"
"003547","대신증권2우B","KOSPI","18410","184100000000","20250728","","","","1200.0","우선주"
"003550","LG","KOSPI","78600","12359941569000","20250728","3712.0","9182.0","175634.0","3100.0","보통주"
"003555","LG우","KOSPI","62700","188802177300","20250728","","","","3150.0","우선주"
"003560","IHQ","KOSPI","10760","76220934800","20250728","","","15486.0","0.0","보통주"
"003570","SNT다이내믹스","KOSPI","51200","1702538086400","20250728","4293.0","","35293.0","1300.0","보통주"
"003580","HLB글로벌","KOSPI","2580","129816771240","20250728","","","1888.0","0.0","보통주"
"003610","방림","KOSPI","4390","176487473620","20250728","22.0","","5470.0","60.0","보통주"
"003620","KG모빌리티","KOSPI","3580","724502184960","20250728","175.0","","7233.0","0.0","보통주"
"003650","미창석유","KOSPI","113400","197278804800","20250728","34783.0","","272644.0","3000.0","보통주"
"003670","포스코퓨처엠","KOSPI","149800","11603990356000","20250728","","1048.0","37181.0","0.0","보통주"
"003680","한성기업","KOSPI","5080","31544336200","20250728","503.0","","12006.0","0.0","보통주"
"003690","코리안리","KOSPI","10490","2043672615190","20250728","1556.0","1658.0","19539.0","515.0","보통주"
"003720","삼영","KOSPI","4175","141950000000","20250728","243.0","","2228.0","20.0","보통주"
"003780","진양산업","KOSPI","5640","73320000000","20250728","773.0","","4951.0","281.0","보통주"
"0037T0","KB제32호스팩","KOSDAQ","1995","12628350000","20250728","","","","0.0","스팩"
"003800","에이스침대","KOSDAQ","29500","327155000000","20250728","6243.0","","66944.0","1450.0","보통주"
"003830","대한화섬","KOSPI","134800","179014400000","20250728","","","638754.0","750.0","보통주"
"003850","보령","KOSPI","8550","733480619850","20250728","1020.0","688.0","9343.0","100.0","보통주"
"003920","남양유업","KOSPI","62000","372000000000","20250728","27.0","","76517.0","100.0","보통주"
"003925","남양유업우","KOSPI","38550","77100000000","20250728","","","","105.0","우선주"
"003960","사조대림","KOSPI","41100","376659593700","20250728","11494.0","","83132.0","300.0","보통주"
"004000","롯데정밀화학","KOSPI","41850","1079730000000","20250728","1428.0","5290.0","92999.0","1400.0","보통주"
"004020","현대제철","KOSPI","36900","4924149466500","20250728","","2513.0","143815.0","750.0","보통주"
"004060","SG세계물산","KOSPI","334","67609936640","20250728","27.0","","1346.0","0.0","보통주"
"004080","신흥","KOSPI","14160","134520000000","20250728","554.0","","12242.0","290.0","보통주"
"004090","한국석유","KOSPI","13800","175178856000","20250728","1049.0","969.0","15707.0","120.0","보통주"
"004100","태양금속","KOSPI","2320","85144000000","20250728","66.0","","2757.0","10.0","보통주"
"004105","태양금속우","KOSPI","3260","10758000000","20250728","","","","15.0","우선주"
"004140","동방","KOSPI","3060","146793603960","20250728","429.0","","3280.0","20.0","보통주"
"004150","한솔홀딩스","KOSPI","3215","131900583300","20250728","49.0","613.0","13865.0","120.0","보통주"
"004170","신세계","KOSPI","171300","1652219505300","20250728","11776.0","23108.0","486461.0","4500.0","보통주"
"0041J0","엘에스스팩1호","KOSDAQ","1998","8211780000","20250728","","","","0.0","스팩"
"004250","NPC","KOSPI","4450","163404000000","20250728","1893.0","","11496.0","105.0","보통주"
"004255","NPC우","KOSPI","2610","13780800000","20250728","","","","110.0","우선주"
"004270","남성","KOSPI","1068","38674586880","20250728","142.0","","3432.0","0.0","보통주"
"004310","현대약품","KOSPI","4000","128000000000","20250728","","","3026.0","30.0","보통주"
"004360","세방","KOSPI","14150","273217963500","20250728","3950.0","","52358.0","300.0","보통주"
"004365","세방우","KOSPI","9970","36781822500","20250728","","","","305.0","우선주"
"004370","농심","KOSPI","382500","2326610565000","20250728","27202.0","31448.0","462077.0","5000.0","보통주"
"004380","삼익THK","KOSPI","9960","209160000000","20250728","74.0","","9605.0","100.0","보통주"
"004410","서울식품","KOSPI","156","58461867204","20250728","","","61.0","0.0","보통주"
"004415","서울식품우","KOSPI","1224","2722788000","20250728","","","","0.0","우선주"
"004430","송원산업","KOSPI","11120","266880000000","20250728","1879.0","","31505.0","300.0","보통주"
"004440","삼일씨엔에스","KOSPI","5140","65442207580","20250728","","","20976.0","0.0","보통주"
"004450","삼화왕관","KOSPI","37200","80142898800","20250728","4443.0","","61866.0","1200.0","보통주"
"004490","세방전지","KOSPI","71800","1005200000000","20250728","12887.0","","111559.0","1100.0","보통주"
"004540","깨끗한나라","KOSPI","2110","78577862230","20250728","","","5057.0","0.0","보통주"
"004545","깨끗한나라우","KOSPI","11900","4357304000","20250728","","","","0.0","우선주"
"004560","현대비앤지스틸","KOSPI","12820","193310357020","20250728","1644.0","","33980.0","100.0","보통주"
"004590","한국가구","KOSDAQ","5560","83400000000","20250728","1152.0","","12395.0","205.0","보통주"
"004650","창해에탄올","KOSDAQ","10410","95677112850","20250728","1650.0","","17539.0","600.0","보통주"
"004690","삼천리","KOSPI","141400","573380535000","20250728","29606.0","","461293.0","3000.0","보통주"
"004700","조광피혁","KOSPI","66900","444827332200","20250728","3548.0","","152942.0","0.0","보통주"
"004710","한솔테크닉스","KOSPI","5860","188163885080","20250728","214.0","","11704.0","150.0","보통주"
"004720","팜젠사이언스","KOSPI","4245","79010525205","20250728","154.0","","13736.0","0.0","보통주"
"004770","써니전자","KOSPI","1826","67019466184","20250728","120.0","","2308.0","30.0","보통주"
"004780","대륙제관","KOSDAQ","3845","61147800155","20250728","724.0","","9484.0","120.0","보통주"
"004800","효성","KOSPI","79300","1327514275100","20250728","24712.0","11182.0","128947.0","3000.0","보통주"
"004830","덕성","KOSPI","5940","93139200000","20250728","446.0","","6042.0","100.0","보통주"
"004835","덕성우","KOSPI","7970","11094240000","20250728","","","","105.0","우선주"
"004840","DRB동일","KOSPI","5310","105828300000","20250728","491.0","","20777.0","100.0","보통주"
"004870","티웨이홀딩스","KOSPI","648","73329944112","20250728","","","1325.0","0.0","보통주"
"004890","동일산업","KOSPI","44850","108770892750","20250728","6724.0","","195176.0","1250.0","보통주"
"004910","조광페인트","KOSPI","5940","76032000000","20250728","1567.0","","18535.0","200.0","보통주"
"004920","씨아이테크","KOSPI","1163","58226517259","20250728","","","1094.0","0.0","보통주"
"004960","한신공영","KOSPI","7910","91524252820","20250728","593.0","","66856.0","100.0","보통주"
"004970","신라교역","KOSPI","9750","156000000000","20250728","2509.0","","38186.0","500.0","보통주"
"004980","성신양회","KOSPI","9400","230451086200","20250728","1818.0","","22908.0","350.0","보통주"
"004985","성신양회우","KOSPI","11300","8312788500","20250728","","","","400.0","우선주"
"004990","롯데지주","KOSPI","28300","2968931407100","20250728","","1259.0","87305.0","1200.0","보통주"
"00499K","롯데지주우","KOSPI","32200","25940416600","20250728","","","","1250.0","우선주"
"005010","휴스틸","KOSPI","4720","265207714000","20250728","397.0","","19927.0","150.0","보통주"
"005030","부산주공","KOSPI","486","38288532168","20250728","","","270.0","0.0","보통주"
"005070","코스모신소재","KOSPI","39100","1271170559600","20250728","543.0","605.0","15248.0","0.0","보통주"
"005090","SGC에너지","KOSPI","24900","358792391700","20250728","4513.0","","52585.0","1700.0","보통주"
"005110","한창","KOSPI","1254","26467434378","20250728","","","","0.0","보통주"
"005160","동국산업","KOSDAQ","4050","219690152100","20250728","","","7508.0","130.0","보통주"
"005180","빙그레","KOSPI","81000","774011943000","20250728","11675.0","10798.0","81640.0","3300.0","보통주"
"005250","녹십자홀딩스","KOSPI","16240","763738130400","20250728","529.0","","21895.0","500.0","보통주"
"005257","녹십자홀딩스2우","KOSPI","30450","25760395500","20250728","","","","500.0","우선주"
"005290","동진쎄미켐","KOSDAQ","32550","1673541779700","20250728","3010.0","","19400.0","200.0","보통주"
"005300","롯데칠성","KOSPI","131400","1219245357600","20250728","5878.0","12376.0","149082.0","3400.0","보통주"
"005305","롯데칠성우","KOSPI","76300","59156153000","20250728","","","","3405.0","우선주"
"005320","온타이드","KOSPI","543","37085495259","20250728","","","1550.0","0.0","보통주"
"005360","모나미","KOSPI","2050","38739479350","20250728","","","4845.0","30.0","보통주"
"005380","현대차","KOSPI","218500","44739571871000","20250728","47615.0","40870.0","413568.0","12000.0","보통주"
"005385","현대차우","KOSPI","163900","3825583344000","20250728","","","","12050.0","우선주"
"005387","현대차2우B","KOSPI","168000","5873940240000","20250728","","","","12100.0","우선주"
"005389","현대차3우B","KOSPI","163000","379374676000","20250728","","","","12050.0","우선주"
"005390","신성통상","KOSPI","4015","576989185850","20250728","513.0","","3372.0","0.0","보통주"
"005420","코스모화학","KOSPI","16750","643337819000","20250728","","","5971.0","0.0","보통주"
"005430","한국공항","KOSPI","62100","196630645500","20250728","13278.0","","121065.0","1000.0","보통주"
